genomesize,mingt,rrn,gramstain,kE,yEV,aX,gV,sav,yield,rho,Vmax,KD,BGE
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.35666666666666663,0.002861499242971461,0.030754503474625373,0.007587987684521399,0.509112741079831
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.35666666666666663,0.00693743310280078,0.08782886169335664,0.013522984811786829,0.39353387534646966
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.35666666666666663,0.005260503488633387,0.06789151789667416,0.00906124444976451,0.4203415375856778
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.35666666666666663,0.008346149955703928,0.10481867356584736,0.015394227500392004,0.3956927736045007
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.35666666666666663,0.0039060801887376324,0.041628536672411516,0.010503628488167363,0.47857665209992817
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.35666666666666663,0.0035571521925525885,0.03807981749391769,0.009162163890637154,0.4778325730803925
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.35666666666666663,0.003208316431124486,0.033936773279191826,0.01043474923292748,0.5084451667577569
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.35666666666666663,0.004586325412751867,0.05742700514184265,0.015230386587139051,0.3758033179753125
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.35666666666666663,0.003147094302413546,0.039412595525266374,0.011042934874982932,0.39677091081819754
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.35666666666666663,0.003973888717983397,0.05005202559196454,0.01152014289526462,0.4158187770919707
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.35666666666666663,0.007766283156176158,0.09157189646575356,0.024997423679598355,0.2780553197278972
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.35666666666666663,0.043744768545254414,0.4269768518746867,0.10348537459904612,0.44024589751074095
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.35666666666666663,0.0028692015329809225,0.03019306707607668,0.011531715763771534,0.5052743981658656
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.35666666666666663,0.0021322357082921993,0.027213427986831545,0.006683344476473208,0.5070813574348793
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.35666666666666663,0.002476561269187618,0.03143495322971251,0.00747626754726041,0.5079972485009117
2.934896,6.3,3,2,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.25338241454647425,6.070606278803607,0.35666666666666663,0.0012182143909498053,0.013750364672570596,0.0020000449808081867,0.5004797383292909
2.785891,6.78,3,2,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.25165153039833005,6.594023235112028,0.35666666666666663,0.0018239740592093131,0.02065595276384939,0.002328442718698558,0.5057992386526766
8.015544,4.04,14,1,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2674845648309098,1.2320502977655905,0.35666666666666663,0.005297378106577137,0.06578683042227729,0.01972672996113019,0.3382985283316058
6.632341,8.33,12,2,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.24747385534105326,1.664215784202945,0.35666666666666663,0.002816854689451258,0.030213903085675134,0.008452136501505385,0.3503557844584195
6.679185,7.0,3,2,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.25094098993280134,1.6457272122219626,0.14285714285714285,0.001596035767661399,0.017065935988841794,0.005734954179844514,0.6836566169872885
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.14285714285714285,0.010898589440222182,0.1309678130800619,0.023076555969102023,0.4387875977472569
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.14285714285714285,0.0014943932667614767,0.015886698812759288,0.005746215692403308,0.6822632296845027
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.14285714285714285,0.001587376343132605,0.016813995998934118,0.006271260531879567,0.6821849149821869
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.14285714285714285,0.0018980656927521306,0.02016572384498468,0.006736733714740646,0.6851897664752435
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.14285714285714285,0.0040532952869716254,0.041787467416713096,0.014267115730894201,0.5102504361740754
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.14285714285714285,0.0014663318930864652,0.01553681520350053,0.004393202710001375,0.6783660099055833
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.14285714285714285,0.0013559039712182249,0.014817186749828362,0.0035685550859699284,0.6049696329181155
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.14285714285714285,0.0012272652308744265,0.013190264823561549,0.00420032669366097,0.6805523657002667
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.14285714285714285,0.0029753879752012235,0.037668822904039626,0.006941086523802581,0.525252949668052
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.14285714285714285,0.002256171496236097,0.0291179176756847,0.004880671245659621,0.5610617912785876
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.14285714285714285,0.003579570981001907,0.044955564440463426,0.007805219510458008,0.5280228690198566
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.14285714285714285,0.0016752743920585842,0.017854016839500934,0.00554675888602777,0.6392591846456237
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.14285714285714285,0.0015256230514725543,0.016332010614058028,0.004927275472029573,0.638415179260188
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.14285714285714285,0.0013760112693489463,0.014555104984186716,0.00551495069946197,0.6793797911380473
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.14285714285714285,0.001967024010358023,0.024629804427501404,0.007729558379719717,0.5019736417499296
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.14285714285714285,0.0013497537785906986,0.01690362430305869,0.0057958085905899645,0.5299816255955065
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.14285714285714285,0.0017043567168239901,0.021466757642775895,0.006016181498034333,0.5551324072987006
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.14285714285714285,0.0033308725536488858,0.039274168928645416,0.012239940162305271,0.3714298885560839
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.14285714285714285,0.018761645176075783,0.18312562758181009,0.04848538702897705,0.5899004734455896
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.14285714285714285,0.0012305686574784842,0.012949470990406218,0.0060215258061179075,0.6752763698327363
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.14285714285714285,0.0009144922037786544,0.011671536892129972,0.0037825657896432587,0.6782053343618952
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.14285714285714285,0.0010621696110071337,0.013482102162965586,0.004148734745449882,0.6790455497860555
2.934896,6.3,3,2,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.25338241454647425,6.070606278803607,0.14285714285714285,0.0005224786165629165,0.005897378626235834,0.0016198353190128038,0.6713416040589955
2.785891,6.78,3,2,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.25165153039833005,6.594023235112028,0.14285714285714285,0.0007822822076164387,0.00885910862982874,0.0017714881857318837,0.6769922648935225
8.015544,4.04,14,1,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2674845648309098,1.2320502977655905,0.14285714285714285,0.0022719866101541942,0.028215240603332255,0.009805953201436566,0.4518866676219679
6.632341,8.33,12,2,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.24747385534105326,1.664215784202945,0.14285714285714285,0.0012081176779202062,0.01295840732341178,0.004599387436921238,0.46821610372675915
6.679185,7.0,3,2,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.25094098993280134,1.6457272122219626,0.19454545454545452,0.0019815342487895476,0.021187956645288913,0.007048487961517706,0.6418814158474969
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.19454545454545452,0.01353098011765734,0.16260112233416266,0.0292814324950184,0.41201038586472855
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.19454545454545452,0.0018553415275819691,0.019723892431190996,0.007062925877180039,0.6407051494030559
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.19454545454545452,0.001970783270254927,0.02087516433276245,0.007736063972238107,0.6406394644141264
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.19454545454545452,0.0023565149684281533,0.02503645172627895,0.008332827730404502,0.6435189121074607
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.19454545454545452,0.005032307918362064,0.05188060288756706,0.017987216506931778,0.47928639876992035
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.19454545454545452,0.0018205023503330832,0.019289499688318938,0.005328284351188886,0.6369564726656186
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.19454545454545452,0.0016834022216027625,0.018396055784211288,0.004271038019069108,0.5680878181664851
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.19454545454545452,0.0015236927245619292,0.01637617528884617,0.005081006053298594,0.639004597869947
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.19454545454545452,0.0036940482762091937,0.046767161619010816,0.00859481994567688,0.49338130395089097
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.19454545454545452,0.002801115853114793,0.03615091359283654,0.005953247434001124,0.5269954973660561
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.19454545454545452,0.0044441626174967245,0.05581390619019161,0.009702688814732546,0.495993614473912
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.19454545454545452,0.0020799117734361656,0.022166386595317188,0.00680721062279543,0.6003403434438499
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.19454545454545452,0.0018941143979907566,0.02027676261339034,0.006012996769299074,0.5995592548250825
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.19454545454545452,0.0017083661357605428,0.01807067210226342,0.006766430673156248,0.637947424818002
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.19454545454545452,0.0024421291324986743,0.030578763961909193,0.009605686833976166,0.47137625899671115
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.19454545454545452,0.0016757665422683617,0.02098644100831214,0.0071265068639907525,0.4977172196786851
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.19454545454545452,0.0021160184971855413,0.02665173070773532,0.007409037779383588,0.5214752002507999
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.19454545454545452,0.004135394818299972,0.04876025487755074,0.015388259240825911,0.3488217909298498
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.19454545454545452,0.023293238931922533,0.22735687397290194,0.061857035284215996,0.5535612688051852
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.19454545454545452,0.0015277940442735133,0.01607722131991743,0.007415889493927378,0.634060342760458
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.19454545454545452,0.0011353740678967492,0.014490621423637664,0.004545412218302077,0.6367198108598194
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.19454545454545452,0.0013187207360133716,0.016738501556729284,0.005014862167809143,0.637525791173297
2.934896,6.3,3,2,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.25338241454647425,6.070606278803607,0.19454545454545452,0.0006486754833173907,0.00732180190616187,0.001772665664738328,0.6297070985768151
2.785891,6.78,3,2,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.25165153039833005,6.594023235112028,0.19454545454545452,0.0009712307318037049,0.010998893332744484,0.00196709348144672,0.6354649565007437
8.015544,4.04,14,1,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2674845648309098,1.2320502977655905,0.19454545454545452,0.0028207508703945983,0.03503020842400168,0.012267746052143426,0.4243869348461958
6.632341,8.33,12,2,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.24747385534105326,1.664215784202945,0.19454545454545452,0.0014999203676210238,0.016088316090014626,0.005592625191958507,0.43962931431442465
6.679185,7.0,3,2,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.25094098993280134,1.6457272122219626,0.23777777777777773,0.002512709371828442,0.026867654326456474,0.008040138520027459,0.6069955261595368
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.23777777777777773,0.01715812914787166,0.20618839377035986,0.034396103765521255,0.3896492696901625
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.23777777777777773,0.0023526891080209835,0.02501112932620996,0.008057253895943608,0.6060363309358887
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.23777777777777773,0.0024990764585761127,0.026471014109109108,0.008855223063367015,0.6059792371433483
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.23777777777777773,0.002988208379259914,0.03174778681134614,0.009562654543992731,0.6087325652023523
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.23777777777777773,0.006381281209809556,0.06578784957733257,0.02100741547870522,0.45339685069262303
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.23777777777777773,0.0023085108520894786,0.02446029215711453,0.006000929251066956,0.6023366121212946
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.23777777777777773,0.0021346593132881677,0.023327349402062148,0.004747620336303644,0.5372390883816087
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.23777777777777773,0.0019321376812600304,0.020766014591029846,0.005707794069834387,0.6043048229793982
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.23777777777777773,0.004684284275826998,0.05930368620461048,0.009873232286401263,0.46671933974809887
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.23777777777777773,0.003551990110692397,0.04584161966434325,0.006741789521081872,0.4985267557336167
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.23777777777777773,0.0056354761800030025,0.07077552419198323,0.011186551508036456,0.46925446713887
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.23777777777777773,0.0026374582265645346,0.028108364703587473,0.007754117154557507,0.567868457197366
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.23777777777777773,0.002401855532930552,0.025712203299100102,0.006812619158702802,0.5670167531926626
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.23777777777777773,0.002166315117925455,0.022914742540702117,0.0077057747078886135,0.6034072592237347
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.23777777777777773,0.0030967724944412026,0.03877578539606636,0.01107156085397771,0.44588278342582366
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.23777777777777773,0.0021249767942827327,0.02661211989402826,0.008132625751260947,0.47076198485919285
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.23777777777777773,0.0026832438107433085,0.033796061595040776,0.008467551022884365,0.4932793016311105
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.23777777777777773,0.005243939297289791,0.06183105312381494,0.017926490805106693,0.3299343911982098
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.23777777777777773,0.029537283950673242,0.28830273730080885,0.07301273655878077,0.5232501125391622
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.23777777777777773,0.0019373384111906167,0.020386922258948566,0.00847567336358989,0.5997176160997288
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.23777777777777773,0.0014397253353949661,0.018375014349125904,0.005072876257684102,0.6020788932149674
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.23777777777777773,0.0016722203788450505,0.021225466962103257,0.005629384035367961,0.6029742039113453
2.934896,6.3,3,2,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.25338241454647425,6.070606278803607,0.23777777777777773,0.0008225610873002184,0.009284502793490816,0.0017859336896327083,0.5950673241235291
2.785891,6.78,3,2,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.25165153039833005,6.594023235112028,0.23777777777777773,0.0012315813181133436,0.013947284723345535,0.002016417455388623,0.6008013482753409
8.015544,4.04,14,1,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2674845648309098,1.2320502977655905,0.23777777777777773,0.003576888540767536,0.044420495410493935,0.014227289512848943,0.40141222140141575
6.632341,8.33,12,2,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.24747385534105326,1.664215784202945,0.23777777777777773,0.0019019928457052811,0.020400991121406302,0.006314291163241517,0.41586515236999916
6.679185,7.0,3,2,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.25094098993280134,1.6457272122219626,0.21399999999999997,0.002436695828490686,0.02605486410510198,0.007492074523648035,0.6261767510109794
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.21399999999999997,0.016639067847667454,0.19995085966421666,0.03193982898235941,0.40193017021299116
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.21399999999999997,0.002281516437803781,0.024254502004212655,0.007507950721084516,0.6250776391048056
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.21399999999999997,0.002423475333026878,0.02567022289913606,0.008248145742935418,0.6250635965734388
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.21399999999999997,0.002897810217942184,0.030787364648831576,0.008904358140151912,0.6278466185552942
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.21399999999999997,0.006188237079345993,0.06379766017818794,0.019520501490027577,0.4676303662274761
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.21399999999999997,0.0022386746459335345,0.023720328554962634,0.0056005070157572525,0.6213718540076332
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.21399999999999997,0.00207008239880645,0.0226216591600433,0.004437939516383037,0.5541793595858818
6.067264,6.09,3,2,1.088478186013862,1.2687762783132508,0.0024626534989937664,0.2542297809368883,1.916888564603415,0.21399999999999997,0.0018736873753808037,0.02013780889093366,0.005328595254331291,0.623384450009963
5.236918,2.72,9,1,1.7132422293119067,1.7043361957598753,0.003851715463282132,0.28781928729354134,2.421322348681541,0.21399999999999997,0.004542577061375913,0.0575096532886101,0.009192449595578417,0.48138711722930383
4.705879,3.6,7,1,1.4902886097811696,1.58023989156911,0.002592986620307021,0.27246639527129346,2.8691878801728037,0.21399999999999997,0.003444536635474957,0.04445483614608351,0.006287727908668246,0.5141823636295375
5.093035,2.24,9,1,1.8650105792362643,1.7043361957598753,0.0029826213775415965,0.3019879542099821,2.5307984038325233,0.21399999999999997,0.005464993864125049,0.06863444952742508,0.01041068256702813,0.48394469320828054
6.306952,4.7,4,2,1.281439026953949,1.3597733711048157,0.0024085477529506433,0.26187310585119505,1.8025525095001214,0.21399999999999997,0.0025576708275703575,0.027258040976337303,0.007226761527223047,0.585747618077479
6.069513,5.01,4,2,1.2327180846114631,1.3597733711048157,0.0027899731177951355,0.2597785953516882,1.9157612512114506,0.21399999999999997,0.002329195498431381,0.024934367349706915,0.006353429375976565,0.5849315697557677
7.106298,5.12,3,2,1.2163061986697106,1.2687762783132508,0.002628226560249605,0.2590999722798956,1.4915155391345418,0.21399999999999997,0.002100780563891521,0.02222153432700262,0.007181919145049376,0.6223688432759373
7.372737,4.16,10,1,1.3761459723751228,1.7623578889729934,0.005978462043446118,0.26632213159434154,1.406870904819919,0.21399999999999997,0.003003090092149653,0.037602754851147176,0.01030401740605643,0.4599208239726931
7.485871,4.36,8,1,1.339486861729633,1.643835616438356,0.0016965739298848562,0.264536853613385,1.373271716118754,0.21399999999999997,0.0020606927917415246,0.025807060004669757,0.007577865542823437,0.4855840940142075
6.657122,3.83,7,1,1.4412048173616492,1.58023989156911,0.001384076707622303,0.26970810454414107,1.6543931908633818,0.21399999999999997,0.002602071323395405,0.03277367579049756,0.007888541730411234,0.5087841816248784
7.371174,1.43,23,1,2.190244495183127,2.411300309566033,0.01,0.352352262187274,1.4073444517810836,0.21399999999999997,0.005085301608624252,0.05996056324984032,0.01666264031042989,0.3403179353010892
6.208105,0.96,8,2,2.431609474667157,1.643835616438356,0.0015242966490819094,0.43418218383357904,1.8483217029468217,0.21399999999999997,0.028643733093245465,0.2795811108119237,0.06776056056088678,0.5398685601955633
8.179139,7.05,3,2,0.985893884622813,1.2687762783132508,0.0018572364484290543,0.2507859554172338,1.1931650486240597,0.21399999999999997,0.001878730774776312,0.019770184718177437,0.007896076001660613,0.6186448595661653
6.640086,6.11,3,1,1.08612411058435,1.2687762783132508,0.004200386658945177,0.2541464445132815,1.6611356616006563,0.21399999999999997,0.0013961713034788615,0.017819140293328203,0.004739646428958015,0.6211254763743042
6.572728,4.74,3,1,1.274937838029642,1.2687762783132508,0.003334125660012262,0.26158646041813804,1.6882382789122592,0.21399999999999997,0.0016216329939040212,0.02058336208086349,0.005255862222098217,0.6220103422866086
2.934896,6.3,3,2,1.0642571720425118,1.2687762783132508,0.004072803647943618,0.25338241454647425,6.070606278803607,0.21399999999999997,0.0007976772771952922,0.009003631490436386,0.0016906833545608114,0.6144672426743027
2.785891,6.78,3,2,1.012740988330837,1.2687762783132508,0.0020559316279491623,0.25165153039833005,6.594023235112028,0.21399999999999997,0.0011943239810937997,0.013525356686761436,0.0019044797554679325,0.6198058599582315
8.015544,4.04,14,1,1.3991161579189044,1.9773319509261735,0.0056232905596183365,0.2674845648309098,1.2320502977655905,0.21399999999999997,0.0034686818475636555,0.043076703211194285,0.01323126665197784,0.41404397034945056
6.632341,8.33,12,2,0.8758086875903657,1.8726789939300528,0.00210264585676827,0.24747385534105326,1.664215784202945,0.21399999999999997,0.0018444544701071849,0.019783827974674473,0.005891181062949123,0.4288826258609415
6.679185,7.0,3,2,0.9907577927636582,1.2687762783132508,0.00771776987316121,0.25094098993280134,1.6457272122219626,0.23777777777777773,0.002512709371828442,0.026867654326456474,0.007644821678889871,0.6070003690680611
5.37721,1.31,20,1,2.2477286136540786,2.2709811740999424,0.003288109736099957,0.3663924020655212,2.321819453741311,0.23777777777777773,0.01715812914787166,0.20618839377035986,0.032704919085785156,0.38971394119193464
6.972827,6.09,3,2,1.088478186013862,1.2687762783132508,0.0014642657984479742,0.2542297809368883,1.5370870279404814,0.23777777777777773,0.0023526891080209835,0.02501112932620996,0.007661095527470988,0.6060409219541957
7.193102,5.73,3,2,1.1326637389803507,1.2687762783132508,0.0019041073205517832,0.2558346230302514,1.463046917347435,0.23777777777777773,0.0024990764585761127,0.026471014109109108,0.008419830215313572,0.6059843623878414
6.793945,5.32,3,2,1.1875567207318467,1.2687762783132508,0.0016860900166012288,0.25794212383275567,1.6018214822176178,0.23777777777777773,0.002988208379259914,0.03174778681134614,0.009092478765577373,0.608738037789806
7.244804,2.43,10,2,1.8018828768112505,1.7623578889729934,0.0017873995942098266,0.2956261271007896,1.4465087859075414,0.23777777777777773,0.006381281209809556,0.06578784957733257,0.019974524676286777,0.45341674923353553
5.642219,2.9,3,2,1.6624263683109595,1.2687762783132508,0.007238338033028915,0.28384083070483,2.1511220229006907,0.23777777777777773,0.0023085108520894786,0.02446029215711453,0.005705876076359484,0.6023390170987133
4.904121,6.24,5,2,1.071066953253495,1.4398745025029083,0.0021327161877211513,0.2536184150270583,2.687285910756417,0.23777777777777773,0.0021346593132881677,0.023327349402062148,0.0045141897468190095,0.5372830403300589
